"Name","Month","Sales","ExciseTax","County","Established","ProdProcURLLink"
"1454","CANNAGENESIS","May-2016",26446,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1455","CANNAGENESIS","Apr-2016",50180,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1456","CANNAGENESIS","Mar-2016",31670,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1457","CANNAGENESIS","Feb-2016",25733,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1458","CANNAGENESIS","Jan-2016",21815,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1459","CANNAGENESIS","All-2015",74674,0,"Whatcom County","Producer/Processor since Jul 2015","http://www.502data.com//license/413380"
"1460","MONKEY GRASS FARMS","Sep-2016",73096,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1461","MONKEY GRASS FARMS","Aug-2016",69252,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1462","MONKEY GRASS FARMS","Jul-2016",97733,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1463","MONKEY GRASS FARMS","Jun-2016",101777,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1464","MONKEY GRASS FARMS","May-2016",105727,1,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1465","MONKEY GRASS FARMS","Apr-2016",102527,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1466","MONKEY GRASS FARMS","Mar-2016",132553,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1467","MONKEY GRASS FARMS","Feb-2016",119341,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1468","MONKEY GRASS FARMS","Jan-2016",111414,0,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1469","MONKEY GRASS FARMS","All-2015",1147229,171039,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1470","MONKEY GRASS FARMS","All-2014",685447,228482,"Chelan County","Producer/Processor since Jun 2014","http://www.502data.com//license/412618"
"1471","CLEO","Sep-2016",72916,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1472","CLEO","Aug-2016",70954,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1473","CLEO","Jul-2016",76753,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1474","CLEO","Jun-2016",97773,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1475","CLEO","May-2016",111708,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1476","CLEO","Apr-2016",102345,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1477","CLEO","Mar-2016",124443,0,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1478","CLEO","Feb-2016",86102,1,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1479","CLEO","Jan-2016",92793,1,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1480","CLEO","All-2015",343780,5215,"Snohomish County","Producer/Processor since Apr 2015","http://www.502data.com//license/412627"
"1481","SWEET NIRVANA BAKERY","Sep-2016",72716,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1482","SWEET NIRVANA BAKERY","Aug-2016",58083,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1483","SWEET NIRVANA BAKERY","Jul-2016",77339,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1484","SWEET NIRVANA BAKERY","Jun-2016",36280,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1485","SWEET NIRVANA BAKERY","May-2016",20126,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1486","SWEET NIRVANA BAKERY","Apr-2016",25969,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1487","SWEET NIRVANA BAKERY","Mar-2016",20721,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1488","SWEET NIRVANA BAKERY","Feb-2016",15021,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1489","SWEET NIRVANA BAKERY","Jan-2016",15021,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1490","SWEET NIRVANA BAKERY","All-2015",16463,0,"King County","Processor since Oct 2015","http://www.502data.com//license/413138"
"1491","LANDRACE","Sep-2016",72673,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1492","LANDRACE","Aug-2016",56220,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1493","LANDRACE","Jul-2016",50430,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1494","LANDRACE","Jun-2016",30230,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1495","LANDRACE","May-2016",42963,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1496","LANDRACE","Apr-2016",43849,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1497","LANDRACE","Mar-2016",44155,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1498","LANDRACE","Feb-2016",51209,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1499","LANDRACE","Jan-2016",54974,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1500","LANDRACE","All-2015",75631,0,"Thurston County","Processor since Sep 2015","http://www.502data.com//license/419395"
"1501","BLACKSMITH FARMS","Sep-2016",72614,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1502","BLACKSMITH FARMS","Aug-2016",47906,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1503","BLACKSMITH FARMS","Jul-2016",59656,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1504","BLACKSMITH FARMS","Jun-2016",60291,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1505","BLACKSMITH FARMS","May-2016",92638,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1506","BLACKSMITH FARMS","Apr-2016",112408,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1507","BLACKSMITH FARMS","Mar-2016",98567,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1508","BLACKSMITH FARMS","Feb-2016",57704,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1509","BLACKSMITH FARMS","Jan-2016",38066,0,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1510","BLACKSMITH FARMS","All-2015",158092,8386,"Mason County","Producer/Processor since Feb 2015","http://www.502data.com//license/413622"
"1511","SYSCO PANCHO'S","Sep-2016",72189,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1512","SYSCO PANCHO'S","Aug-2016",47922,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1513","SYSCO PANCHO'S","Jul-2016",24248,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1514","SYSCO PANCHO'S","Jun-2016",25775,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1515","SYSCO PANCHO'S","May-2016",32013,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1516","SYSCO PANCHO'S","Apr-2016",13999,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1517","SYSCO PANCHO'S","Mar-2016",35522,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1518","SYSCO PANCHO'S","Feb-2016",64273,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1519","SYSCO PANCHO'S","Jan-2016",32009,0,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1520","SYSCO PANCHO'S","All-2015",605259,79937,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1521","SYSCO PANCHO'S","All-2014",258281,86094,"Chelan County","Producer/Processor since Dec 2014","http://www.502data.com//license/415762"
"1522","WHITE STAR","Sep-2016",70749,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1523","WHITE STAR","Aug-2016",69800,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1524","WHITE STAR","Jul-2016",73857,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1525","WHITE STAR","Jun-2016",69215,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1526","WHITE STAR","May-2016",26692,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1527","WHITE STAR","Apr-2016",20805,0,"Thurston County","Producer/Processor since Apr 2016","http://www.502data.com//license/416579"
"1528","DNA GARDENS","Sep-2016",70161,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1529","DNA GARDENS","Aug-2016",53222,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1530","DNA GARDENS","Jul-2016",52797,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1531","DNA GARDENS","Jun-2016",37176,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1532","DNA GARDENS","May-2016",40858,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1533","DNA GARDENS","Apr-2016",46659,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1534","DNA GARDENS","Mar-2016",36145,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1535","DNA GARDENS","Feb-2016",11373,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1536","DNA GARDENS","Jan-2016",4032,0,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1537","DNA GARDENS","All-2015",54830,3608,"Snohomish County","Producer/Processor since Jun 2015","http://www.502data.com//license/413464"
"1538","DREAM CATCHER","Sep-2016",69361,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1539","DREAM CATCHER","Aug-2016",105099,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1540","DREAM CATCHER","Jul-2016",95645,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1541","DREAM CATCHER","Jun-2016",65125,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1542","DREAM CATCHER","May-2016",35621,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1543","DREAM CATCHER","Apr-2016",41897,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1544","DREAM CATCHER","Mar-2016",49084,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1545","DREAM CATCHER","Feb-2016",64787,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1546","DREAM CATCHER","Jan-2016",84482,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1547","DREAM CATCHER","All-2015",345914,0,"Grays Harbor County","Producer/Processor since Aug 2015","http://www.502data.com//license/416527"
"1548","DYNAMIC HARVEST","Sep-2016",69177,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1549","DYNAMIC HARVEST","Aug-2016",72238,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1550","DYNAMIC HARVEST","Jul-2016",67100,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1551","DYNAMIC HARVEST","Jun-2016",63737,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1552","DYNAMIC HARVEST","May-2016",59285,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1553","DYNAMIC HARVEST","Apr-2016",43160,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1554","DYNAMIC HARVEST","Mar-2016",64844,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1555","DYNAMIC HARVEST","Feb-2016",40625,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1556","DYNAMIC HARVEST","Jan-2016",26352,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1557","DYNAMIC HARVEST","All-2015",132406,0,"King County","Producer/Processor since Aug 2015","http://www.502data.com//license/416393"
"1558","HYDRO LIGHT","Sep-2016",68718,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1559","HYDRO LIGHT","Aug-2016",80955,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1560","HYDRO LIGHT","Jul-2016",42657,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1561","HYDRO LIGHT","Jun-2016",31074,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1562","HYDRO LIGHT","May-2016",23998,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1563","HYDRO LIGHT","Apr-2016",5,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1564","HYDRO LIGHT","Feb-2016",954,0,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1565","HYDRO LIGHT","All-2015",21935,5505,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1566","HYDRO LIGHT","All-2014",73988,24663,"Kittitas County","Processor since Sep 2014","http://www.502data.com//license/414905"
"1567","CANNABIS NORTHWEST","Sep-2016",67628,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1568","CANNABIS NORTHWEST","Aug-2016",70717,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1569","CANNABIS NORTHWEST","Jul-2016",52735,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1570","CANNABIS NORTHWEST","Jun-2016",57727,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1571","CANNABIS NORTHWEST","May-2016",56773,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1572","CANNABIS NORTHWEST","Apr-2016",26172,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1573","CANNABIS NORTHWEST","Mar-2016",13960,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1574","CANNABIS NORTHWEST","Feb-2016",250,0,"Thurston County","Processor since Feb 2016","http://www.502data.com//license/412738"
"1575","KUSH COMFORT FARMS","Sep-2016",67555,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1576","KUSH COMFORT FARMS","Aug-2016",54843,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1577","KUSH COMFORT FARMS","Jul-2016",40153,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1578","KUSH COMFORT FARMS","Jun-2016",46808,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1579","KUSH COMFORT FARMS","May-2016",43536,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1580","KUSH COMFORT FARMS","Apr-2016",35956,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1581","KUSH COMFORT FARMS","Mar-2016",31157,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1582","KUSH COMFORT FARMS","Feb-2016",14724,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1583","KUSH COMFORT FARMS","Jan-2016",10087,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1584","KUSH COMFORT FARMS","All-2015",0,0,"Spokane County","Processor since Nov 2015","http://www.502data.com//license/417735"
"1585","WASHINGTON BUD COMPANY","Sep-2016",67389,0,"Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com//license/412752"
"1586","WASHINGTON BUD COMPANY","Aug-2016",31720,0,"Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com//license/412752"
"1587","WASHINGTON BUD COMPANY","Jul-2016",21938,0,"Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com//license/412752"
"1588","WASHINGTON BUD COMPANY","Jun-2016",128,0,"Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com//license/412752"
"1589","WASHINGTON BUD COMPANY","Apr-2016",310,0,"Snohomish County","Producer/Processor since Apr 2016","http://www.502data.com//license/412752"
"1590","VULCAN MOUNTAIN FARM","Sep-2016",66958,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1591","VULCAN MOUNTAIN FARM","Aug-2016",69809,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1592","VULCAN MOUNTAIN FARM","Jul-2016",70761,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1593","VULCAN MOUNTAIN FARM","Jun-2016",51936,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1594","VULCAN MOUNTAIN FARM","May-2016",67146,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1595","VULCAN MOUNTAIN FARM","Apr-2016",49639,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1596","VULCAN MOUNTAIN FARM","Mar-2016",85067,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1597","VULCAN MOUNTAIN FARM","Feb-2016",63264,0,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1598","VULCAN MOUNTAIN FARM","Jan-2016",84847,555,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1599","VULCAN MOUNTAIN FARM","All-2015",218660,765,"Ferry County","Producer/Processor since Jun 2015","http://www.502data.com//license/413711"
"1600","EVERGREEN HYDRO FARMS","Sep-2016",66374,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1601","EVERGREEN HYDRO FARMS","Aug-2016",92150,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1602","EVERGREEN HYDRO FARMS","Jul-2016",85006,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1603","EVERGREEN HYDRO FARMS","Jun-2016",62721,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1604","EVERGREEN HYDRO FARMS","May-2016",54963,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1605","EVERGREEN HYDRO FARMS","Apr-2016",43471,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1606","EVERGREEN HYDRO FARMS","Mar-2016",55514,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1607","EVERGREEN HYDRO FARMS","Feb-2016",42311,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1608","EVERGREEN HYDRO FARMS","Jan-2016",43616,0,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1609","EVERGREEN HYDRO FARMS","All-2015",637357,43336,"Island County","Processor since Mar 2015","http://www.502data.com//license/418524"
"1610","PACIFIC LAND AND CATTLE","Sep-2016",65010,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1611","PACIFIC LAND AND CATTLE","Aug-2016",210051,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1612","PACIFIC LAND AND CATTLE","Jul-2016",323220,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1613","PACIFIC LAND AND CATTLE","Jun-2016",80233,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1614","PACIFIC LAND AND CATTLE","May-2016",71327,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1615","PACIFIC LAND AND CATTLE","Apr-2016",51601,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1616","PACIFIC LAND AND CATTLE","Mar-2016",22380,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1617","PACIFIC LAND AND CATTLE","Feb-2016",59003,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1618","PACIFIC LAND AND CATTLE","Jan-2016",24100,0,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1619","PACIFIC LAND AND CATTLE","All-2015",362895,15,"Klickitat County","Producer/Processor since Jun 2015","http://www.502data.com//license/416236"
"1620","HAZY DAZE","Sep-2016",63089,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1621","HAZY DAZE","Aug-2016",36633,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1622","HAZY DAZE","Jul-2016",62329,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1623","HAZY DAZE","Jun-2016",51091,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1624","HAZY DAZE","May-2016",48948,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1625","HAZY DAZE","Apr-2016",61808,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1626","HAZY DAZE","Mar-2016",38391,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1627","HAZY DAZE","Feb-2016",31178,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1628","HAZY DAZE","Jan-2016",57674,0,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1629","HAZY DAZE","All-2015",214448,9907,"Mason County","Producer/Processor since Jan 2015","http://www.502data.com//license/412452"
"1630","ROCK ISLAND FARM","Sep-2016",62981,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1631","ROCK ISLAND FARM","Aug-2016",39262,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1632","ROCK ISLAND FARM","Jul-2016",64607,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1633","ROCK ISLAND FARM","Jun-2016",59833,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1634","ROCK ISLAND FARM","May-2016",58656,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1635","ROCK ISLAND FARM","Apr-2016",68561,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1636","ROCK ISLAND FARM","Mar-2016",66768,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1637","ROCK ISLAND FARM","Feb-2016",55898,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1638","ROCK ISLAND FARM","Jan-2016",45607,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1639","ROCK ISLAND FARM","All-2015",253950,0,"King County","Producer/Processor since Jul 2015","http://www.502data.com//license/415852"
"1640","THE HOLLINGSWORTH CANNABIS COMPANY","Sep-2016",62299,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1641","THE HOLLINGSWORTH CANNABIS COMPANY","Aug-2016",58857,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1642","THE HOLLINGSWORTH CANNABIS COMPANY","Jul-2016",60201,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1643","THE HOLLINGSWORTH CANNABIS COMPANY","Jun-2016",19623,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1644","THE HOLLINGSWORTH CANNABIS COMPANY","May-2016",30258,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1645","THE HOLLINGSWORTH CANNABIS COMPANY","Apr-2016",36510,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1646","THE HOLLINGSWORTH CANNABIS COMPANY","Mar-2016",32686,2,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1647","THE HOLLINGSWORTH CANNABIS COMPANY","Feb-2016",31554,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1648","THE HOLLINGSWORTH CANNABIS COMPANY","Jan-2016",955,0,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1649","THE HOLLINGSWORTH CANNABIS COMPANY","All-2015",223313,52946,"Mason County","Producer/Processor since Apr 2015","http://www.502data.com//license/416406"
"1650","BLUE SKY GROWERS","Sep-2016",62059,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1651","BLUE SKY GROWERS","Aug-2016",113889,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1652","BLUE SKY GROWERS","Jul-2016",88247,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1653","BLUE SKY GROWERS","Jun-2016",99496,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1654","BLUE SKY GROWERS","May-2016",174665,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1655","BLUE SKY GROWERS","Apr-2016",126509,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1656","BLUE SKY GROWERS","Mar-2016",98225,48,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1657","BLUE SKY GROWERS","Feb-2016",78448,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1658","BLUE SKY GROWERS","Jan-2016",91177,0,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1659","BLUE SKY GROWERS","All-2015",822726,93657,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1660","BLUE SKY GROWERS","All-2014",133835,44612,"Douglas County","Producer/Processor since Jun 2015","http://www.502data.com//license/412969"
"1661","SALISH SATIVAS","Sep-2016",61453,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1662","SALISH SATIVAS","Aug-2016",52625,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1663","SALISH SATIVAS","Jul-2016",53775,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1664","SALISH SATIVAS","Jun-2016",69460,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1665","SALISH SATIVAS","May-2016",68311,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1666","SALISH SATIVAS","Apr-2016",55509,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1667","SALISH SATIVAS","Mar-2016",61447,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1668","SALISH SATIVAS","Feb-2016",45477,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1669","SALISH SATIVAS","Jan-2016",53890,0,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
"1670","SALISH SATIVAS","All-2015",465258,41894,"Whatcom County","Producer/Processor since Jan 2015","http://www.502data.com//license/415914"
